<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
GAZP;D;20160210;00:00:00;133.0300000;26600660
GAZP;D;20160211;00:00:00;130.4900000;44059990
GAZP;D;20160212;00:00:00;131.3000000;26884600
GAZP;D;20160215;00:00:00;133.4300000;24354840
GAZP;D;20160216;00:00:00;135.8500000;49248010
GAZP;D;20160217;00:00:00;137.1000000;31325940
GAZP;D;20160218;00:00:00;138.0000000;31929010
GAZP;D;20160219;00:00:00;136.9000000;25460140
GAZP;D;20160220;00:00:00;136.5900000;6018070
GAZP;D;20160222;00:00:00;139.9000000;19289520
GAZP;D;20160224;00:00:00;137.1500000;27638380
GAZP;D;20160225;00:00:00;137.9700000;35290550
GAZP;D;20160226;00:00:00;138.6700000;32713610
GAZP;D;20160229;00:00:00;141.4000000;37826420
GAZP;D;20160301;00:00:00;142.0000000;30217660
GAZP;D;20160302;00:00:00;140.1400000;27380390
GAZP;D;20160303;00:00:00;144.5000000;48734140
GAZP;D;20160304;00:00:00;146.1600000;33471370
GAZP;D;20160307;00:00:00;150.1500000;27999690
GAZP;D;20160309;00:00:00;147.4300000;47037430
GAZP;D;20160310;00:00:00;146.9400000;31351550
GAZP;D;20160311;00:00:00;144.3000000;36028800
GAZP;D;20160314;00:00:00;143.2000000;28135560
GAZP;D;20160315;00:00:00;142.5400000;46920120
GAZP;D;20160316;00:00:00;144.7500000;23948110
GAZP;D;20160317;00:00:00;147.2700000;47081320
GAZP;D;20160318;00:00:00;150.6500000;52456260
GAZP;D;20160321;00:00:00;149.9000000;40897430
GAZP;D;20160322;00:00:00;149.5500000;33834910
GAZP;D;20160323;00:00:00;146.0000000;32426570
GAZP;D;20160324;00:00:00;145.8000000;24544540
GAZP;D;20160325;00:00:00;146.0400000;7601070
GAZP;D;20160328;00:00:00;145.1000000;13115750
GAZP;D;20160329;00:00:00;144.7000000;24645590
GAZP;D;20160330;00:00:00;147.8000000;34338150
GAZP;D;20160331;00:00:00;147.7500000;34995930
GAZP;D;20160401;00:00:00;147.2000000;36477020
GAZP;D;20160404;00:00:00;146.3800000;28749230
GAZP;D;20160405;00:00:00;144.3400000;23195340
GAZP;D;20160406;00:00:00;144.2000000;24061380
GAZP;D;20160407;00:00:00;143.8900000;21751740
GAZP;D;20160408;00:00:00;145.7000000;23586850
GAZP;D;20160411;00:00:00;147.3000000;32124260
GAZP;D;20160412;00:00:00;148.9000000;37591280
GAZP;D;20160413;00:00:00;153.1200000;59195220
GAZP;D;20160414;00:00:00;150.4300000;50061290
GAZP;D;20160415;00:00:00;147.9900000;29363710
GAZP;D;20160418;00:00:00;146.3000000;41759810
GAZP;D;20160419;00:00:00;155.9500000;105746850
GAZP;D;20160420;00:00:00;161.9500000;97272780
GAZP;D;20160421;00:00:00;161.8000000;64442400
GAZP;D;20160422;00:00:00;161.2000000;35774040
GAZP;D;20160425;00:00:00;160.3000000;32028370
GAZP;D;20160426;00:00:00;163.0000000;34846010
GAZP;D;20160427;00:00:00;160.9900000;39121710
GAZP;D;20160428;00:00:00;164.7500000;52005470
GAZP;D;20160429;00:00:00;168.4700000;71079480
GAZP;D;20160504;00:00:00;162.4000000;68546850
GAZP;D;20160505;00:00:00;160.5000000;30050240
GAZP;D;20160506;00:00:00;159.2700000;26263080
GAZP;D;20160510;00:00:00;156.8500000;28780460
GAZP;D;20160511;00:00:00;159.4500000;29578200
GAZP;D;20160512;00:00:00;159.0300000;26322950
GAZP;D;20160513;00:00:00;159.8500000;20339630
GAZP;D;20160516;00:00:00;158.0700000;32845890
GAZP;D;20160517;00:00:00;153.5800000;64504180
GAZP;D;20160518;00:00:00;152.1000000;23065550
GAZP;D;20160519;00:00:00;148.3300000;67984240
GAZP;D;20160520;00:00:00;146.7000000;40171840
GAZP;D;20160523;00:00:00;144.3100000;27093460
GAZP;D;20160524;00:00:00;146.3500000;23788460
GAZP;D;20160525;00:00:00;146.5500000;31203360
GAZP;D;20160526;00:00:00;148.8700000;34509170
GAZP;D;20160527;00:00:00;149.8800000;30190330
GAZP;D;20160530;00:00:00;149.6000000;14846590
GAZP;D;20160531;00:00:00;145.5000000;41555100
GAZP;D;20160601;00:00:00;144.7000000;28970510
GAZP;D;20160602;00:00:00;144.0000000;23752620
GAZP;D;20160603;00:00:00;143.4100000;33540340
GAZP;D;20160606;00:00:00;146.4000000;21129730
GAZP;D;20160607;00:00:00;147.7500000;25121740
GAZP;D;20160608;00:00:00;146.9500000;29347800
GAZP;D;20160609;00:00:00;144.9800000;18916640
GAZP;D;20160610;00:00:00;142.4400000;22260060
GAZP;D;20160614;00:00:00;141.8400000;24059790
GAZP;D;20160615;00:00:00;141.5700000;31099710
GAZP;D;20160616;00:00:00;139.5000000;30689040
GAZP;D;20160617;00:00:00;139.3200000;32458200
GAZP;D;20160620;00:00:00;142.9700000;20501210
GAZP;D;20160621;00:00:00;143.5400000;22015820
GAZP;D;20160622;00:00:00;143.0000000;19369860
GAZP;D;20160623;00:00:00;144.2000000;19909870
GAZP;D;20160624;00:00:00;141.2500000;46576010
GAZP;D;20160627;00:00:00;138.5200000;23912340
GAZP;D;20160628;00:00:00;139.2400000;22642450
GAZP;D;20160629;00:00:00;140.0000000;17100220
GAZP;D;20160630;00:00:00;139.5100000;24643720
GAZP;D;20160701;00:00:00;140.0500000;15582390
GAZP;D;20160704;00:00:00;141.6000000;19154250
GAZP;D;20160705;00:00:00;140.9500000;16689420
GAZP;D;20160706;00:00:00;139.9900000;19052760
GAZP;D;20160707;00:00:00;140.3700000;23302010
GAZP;D;20160708;00:00:00;140.2700000;21892930
GAZP;D;20160711;00:00:00;141.4000000;16490540
GAZP;D;20160712;00:00:00;142.1200000;30373400
GAZP;D;20160713;00:00:00;143.6000000;27966340
GAZP;D;20160714;00:00:00;144.2000000;24766000
GAZP;D;20160715;00:00:00;147.3700000;39480210
GAZP;D;20160718;00:00:00;145.8400000;32902840
GAZP;D;20160719;00:00:00;139.4800000;39024330
GAZP;D;20160720;00:00:00;139.2600000;23900620
GAZP;D;20160721;00:00:00;140.1000000;17360920
GAZP;D;20160722;00:00:00;140.6000000;14577700
GAZP;D;20160725;00:00:00;140.7000000;17760680
GAZP;D;20160726;00:00:00;140.6900000;17780480
GAZP;D;20160727;00:00:00;139.5000000;25863340
GAZP;D;20160728;00:00:00;139.9000000;24825740
GAZP;D;20160729;00:00:00;137.3000000;35653250
GAZP;D;20160801;00:00:00;136.9300000;20353420
GAZP;D;20160802;00:00:00;134.5000000;26028980
GAZP;D;20160803;00:00:00;134.0400000;25405270
GAZP;D;20160804;00:00:00;136.7000000;25720000
GAZP;D;20160805;00:00:00;135.5000000;23375480
GAZP;D;20160808;00:00:00;137.4700000;22195680
GAZP;D;20160809;00:00:00;137.3400000;22323270
GAZP;D;20160810;00:00:00;137.4000000;21427440
GAZP;D;20160811;00:00:00;137.1900000;23156400
GAZP;D;20160812;00:00:00;137.8300000;20663170
GAZP;D;20160815;00:00:00;138.0000000;20760340
GAZP;D;20160816;00:00:00;137.9900000;28995860
GAZP;D;20160817;00:00:00;137.6800000;18189220
GAZP;D;20160818;00:00:00;138.4000000;19260560
GAZP;D;20160819;00:00:00;136.8000000;15215430
GAZP;D;20160822;00:00:00;137.8000000;13031190
GAZP;D;20160823;00:00:00;137.3700000;14092730
GAZP;D;20160824;00:00:00;137.0000000;13516700
GAZP;D;20160825;00:00:00;135.4200000;21004850
GAZP;D;20160826;00:00:00;136.2000000;20884980
GAZP;D;20160829;00:00:00;136.2000000;10441440
GAZP;D;20160830;00:00:00;135.5900000;16257610
GAZP;D;20160831;00:00:00;134.9500000;30188120
GAZP;D;20160901;00:00:00;134.9900000;21044270
GAZP;D;20160902;00:00:00;135.5500000;15665390
GAZP;D;20160905;00:00:00;136.0500000;23151350
GAZP;D;20160906;00:00:00;141.4000000;60243710
GAZP;D;20160907;00:00:00;143.0800000;49276530
GAZP;D;20160908;00:00:00;141.4500000;29096080
GAZP;D;20160909;00:00:00;138.5400000;24763060
GAZP;D;20160912;00:00:00;138.9300000;25944180
GAZP;D;20160913;00:00:00;138.4500000;16230720
GAZP;D;20160914;00:00:00;139.3500000;22805650
GAZP;D;20160915;00:00:00;137.6000000;24104480
GAZP;D;20160916;00:00:00;136.4700000;28895410
GAZP;D;20160919;00:00:00;136.5900000;16783020
GAZP;D;20160920;00:00:00;137.0000000;18088760
GAZP;D;20160921;00:00:00;136.2500000;15941150
GAZP;D;20160922;00:00:00;136.7000000;28973080
GAZP;D;20160923;00:00:00;136.7000000;29099120
GAZP;D;20160926;00:00:00;135.2600000;25528700
GAZP;D;20160927;00:00:00;133.9200000;24085290
GAZP;D;20160928;00:00:00;134.0900000;19232780
GAZP;D;20160929;00:00:00;135.3100000;23852960
GAZP;D;20160930;00:00:00;134.9000000;23620900
GAZP;D;20161003;00:00:00;135.3700000;19611020
GAZP;D;20161004;00:00:00;136.2300000;19654000
GAZP;D;20161005;00:00:00;134.8000000;21493240
GAZP;D;20161006;00:00:00;135.9000000;19679920
GAZP;D;20161007;00:00:00;136.1000000;20470490
GAZP;D;20161010;00:00:00;139.1000000;34393560
GAZP;D;20161011;00:00:00;138.9800000;32295790
GAZP;D;20161012;00:00:00;138.0700000;31957650
GAZP;D;20161013;00:00:00;137.4700000;15111600
GAZP;D;20161014;00:00:00;136.2000000;12920690
GAZP;D;20161017;00:00:00;135.5700000;14793980
GAZP;D;20161018;00:00:00;135.8100000;19026660
GAZP;D;20161019;00:00:00;135.4900000;11799010
GAZP;D;20161020;00:00:00;134.7200000;12383860
GAZP;D;20161021;00:00:00;134.9600000;15492890
GAZP;D;20161024;00:00:00;135.0500000;15300690
GAZP;D;20161025;00:00:00;135.3000000;15465450
GAZP;D;20161026;00:00:00;135.3200000;11927180
GAZP;D;20161027;00:00:00;135.0400000;12329090
GAZP;D;20161028;00:00:00;135.0000000;9968980
GAZP;D;20161031;00:00:00;138.8400000;42578620
GAZP;D;20161101;00:00:00;141.9800000;49393830
GAZP;D;20161102;00:00:00;140.8100000;43116430
GAZP;D;20161103;00:00:00;139.9000000;24853410
GAZP;D;20161107;00:00:00;138.5000000;23537810
GAZP;D;20161108;00:00:00;139.3200000;20823850
GAZP;D;20161109;00:00:00;145.6200000;78726330
GAZP;D;20161110;00:00:00;147.4000000;103024690
