<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20151030;00:00:00;45.4000000;110
ROSB;D;20151102;00:00:00;45.2000000;20
ROSB;D;20151103;00:00:00;45.1000000;1080
ROSB;D;20151105;00:00:00;46.0000000;440
ROSB;D;20151106;00:00:00;46.9000000;3300
ROSB;D;20151109;00:00:00;47.7000000;350
ROSB;D;20151110;00:00:00;48.5000000;190
ROSB;D;20151111;00:00:00;46.6000000;820
ROSB;D;20151112;00:00:00;51.0000000;34260
ROSB;D;20151113;00:00:00;48.8000000;21000
ROSB;D;20151116;00:00:00;48.1000000;1370
ROSB;D;20151117;00:00:00;47.0000000;13360
ROSB;D;20151118;00:00:00;47.0000000;25410
ROSB;D;20151119;00:00:00;46.0000000;3280
ROSB;D;20151120;00:00:00;46.9000000;1190
ROSB;D;20151123;00:00:00;47.0000000;1900
ROSB;D;20151124;00:00:00;45.3000000;3390
ROSB;D;20151125;00:00:00;45.6000000;1280
ROSB;D;20151126;00:00:00;45.3000000;150
ROSB;D;20151127;00:00:00;45.0000000;2340
ROSB;D;20151130;00:00:00;45.1000000;540
ROSB;D;20151201;00:00:00;45.3000000;1200
ROSB;D;20151202;00:00:00;45.6000000;60
ROSB;D;20151203;00:00:00;45.1000000;590
ROSB;D;20151204;00:00:00;44.7000000;600
ROSB;D;20151207;00:00:00;45.7000000;6160
ROSB;D;20151208;00:00:00;45.9000000;210
ROSB;D;20151209;00:00:00;46.0000000;40
ROSB;D;20151210;00:00:00;46.4000000;20
ROSB;D;20151211;00:00:00;46.4000000;1570
ROSB;D;20151214;00:00:00;46.4000000;580
ROSB;D;20151215;00:00:00;46.6000000;200
ROSB;D;20151216;00:00:00;46.3000000;100
ROSB;D;20151217;00:00:00;46.4000000;220
ROSB;D;20151218;00:00:00;45.6000000;680
ROSB;D;20151221;00:00:00;45.0000000;3400
ROSB;D;20151222;00:00:00;45.9000000;550
ROSB;D;20151223;00:00:00;45.8000000;20
ROSB;D;20151224;00:00:00;46.0000000;100
ROSB;D;20151225;00:00:00;46.0000000;130
ROSB;D;20151228;00:00:00;45.9000000;310
ROSB;D;20151229;00:00:00;46.5000000;1070
ROSB;D;20151230;00:00:00;45.8000000;600
ROSB;D;20160104;00:00:00;49.6000000;1110
ROSB;D;20160105;00:00:00;48.6000000;3170
ROSB;D;20160106;00:00:00;48.8000000;80
ROSB;D;20160111;00:00:00;46.9000000;1100
ROSB;D;20160112;00:00:00;46.4000000;90
ROSB;D;20160113;00:00:00;46.3000000;20
ROSB;D;20160114;00:00:00;46.8000000;70
ROSB;D;20160115;00:00:00;46.7000000;50
ROSB;D;20160118;00:00:00;45.1000000;1510
ROSB;D;20160119;00:00:00;45.3000000;900
ROSB;D;20160120;00:00:00;44.8000000;800
ROSB;D;20160121;00:00:00;44.6000000;100
ROSB;D;20160122;00:00:00;45.2000000;880
ROSB;D;20160125;00:00:00;45.0000000;350
ROSB;D;20160126;00:00:00;44.5000000;160
ROSB;D;20160127;00:00:00;46.1000000;950
ROSB;D;20160128;00:00:00;45.4000000;70
