<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
DSKY;D;20180626;00:00:00;92.5000000;94020
DSKY;D;20180627;00:00:00;92.0000000;104140
DSKY;D;20180628;00:00:00;91.5500000;122820
DSKY;D;20180629;00:00:00;92.0000000;313950
DSKY;D;20180702;00:00:00;91.1000000;276270
DSKY;D;20180703;00:00:00;93.0000000;118760
DSKY;D;20180704;00:00:00;90.9500000;89410
DSKY;D;20180705;00:00:00;91.0000000;266970
DSKY;D;20180706;00:00:00;91.1000000;189790
DSKY;D;20180709;00:00:00;91.4000000;149330
DSKY;D;20180710;00:00:00;91.3500000;1655740
DSKY;D;20180711;00:00:00;91.0000000;242460
DSKY;D;20180712;00:00:00;91.7000000;120820
DSKY;D;20180713;00:00:00;90.7000000;131360
DSKY;D;20180716;00:00:00;91.6000000;65180
DSKY;D;20180717;00:00:00;91.0500000;76880
DSKY;D;20180718;00:00:00;91.2500000;151970
DSKY;D;20180719;00:00:00;90.7000000;65890
DSKY;D;20180720;00:00:00;91.0000000;86710
DSKY;D;20180723;00:00:00;90.8000000;57240
DSKY;D;20180724;00:00:00;90.5000000;241470
DSKY;D;20180725;00:00:00;89.5000000;169860
DSKY;D;20180726;00:00:00;90.0000000;262470
DSKY;D;20180727;00:00:00;89.9500000;79480
DSKY;D;20180730;00:00:00;89.8000000;120810
DSKY;D;20180731;00:00:00;89.8000000;217460
DSKY;D;20180801;00:00:00;89.7000000;50470
DSKY;D;20180802;00:00:00;88.8500000;68880
DSKY;D;20180803;00:00:00;88.2000000;70960
DSKY;D;20180806;00:00:00;89.7500000;73480
DSKY;D;20180807;00:00:00;89.9000000;168840
DSKY;D;20180808;00:00:00;88.5000000;91170
DSKY;D;20180809;00:00:00;87.7500000;164730
DSKY;D;20180810;00:00:00;86.9000000;82350
DSKY;D;20180813;00:00:00;87.2500000;52530
DSKY;D;20180814;00:00:00;88.0000000;48110
DSKY;D;20180815;00:00:00;86.8500000;35350
DSKY;D;20180816;00:00:00;86.7500000;50550
