<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20151005;00:00:00;0.0681000;17710420000
VTBR;D;20151006;00:00:00;0.0693200;11212840000
VTBR;D;20151007;00:00:00;0.0714000;35041410000
VTBR;D;20151008;00:00:00;0.0740000;35240930000
VTBR;D;20151009;00:00:00;0.0760000;28266710000
VTBR;D;20151012;00:00:00;0.0781000;38646290000
VTBR;D;20151013;00:00:00;0.0773500;16616870000
VTBR;D;20151014;00:00:00;0.0770800;10010170000
VTBR;D;20151015;00:00:00;0.0775000;15884640000
VTBR;D;20151016;00:00:00;0.0754000;13620380000
VTBR;D;20151019;00:00:00;0.0752900;17111530000
VTBR;D;20151020;00:00:00;0.0755100;17822030000
VTBR;D;20151021;00:00:00;0.0749400;12218570000
VTBR;D;20151022;00:00:00;0.0745100;23460670000
VTBR;D;20151023;00:00:00;0.0747500;16026130000
VTBR;D;20151026;00:00:00;0.0723000;23597500000
VTBR;D;20151027;00:00:00;0.0735000;14325530000
VTBR;D;20151028;00:00:00;0.0717900;17803530000
VTBR;D;20151029;00:00:00;0.0719600;17395380000
VTBR;D;20151030;00:00:00;0.0723500;12759910000
VTBR;D;20151102;00:00:00;0.0725000;8184040000
VTBR;D;20151103;00:00:00;0.0739600;21750800000
VTBR;D;20151105;00:00:00;0.0761500;19657530000
VTBR;D;20151106;00:00:00;0.0758500;15807530000
VTBR;D;20151109;00:00:00;0.0760000;6861110000
VTBR;D;20151110;00:00:00;0.0757600;11538080000
VTBR;D;20151111;00:00:00;0.0760000;8560070000
VTBR;D;20151112;00:00:00;0.0754200;5995180000
VTBR;D;20151113;00:00:00;0.0758000;15961930000
VTBR;D;20151116;00:00:00;0.0758800;8554670000
VTBR;D;20151117;00:00:00;0.0759500;33283970000
VTBR;D;20151118;00:00:00;0.0761000;20381580000
VTBR;D;20151119;00:00:00;0.0762000;15554990000
VTBR;D;20151120;00:00:00;0.0760100;10670850000
VTBR;D;20151123;00:00:00;0.0763000;8971970000
VTBR;D;20151124;00:00:00;0.0728300;28412400000
VTBR;D;20151125;00:00:00;0.0745000;10185130000
VTBR;D;20151126;00:00:00;0.0760000;11891910000
VTBR;D;20151127;00:00:00;0.0727100;13082820000
VTBR;D;20151130;00:00:00;0.0710000;17853100000
VTBR;D;20151201;00:00:00;0.0732800;12394860000
VTBR;D;20151202;00:00:00;0.0722500;9322470000
VTBR;D;20151203;00:00:00;0.0717000;6218590000
VTBR;D;20151204;00:00:00;0.0723000;15645520000
VTBR;D;20151207;00:00:00;0.0724700;9238960000
VTBR;D;20151208;00:00:00;0.0724500;9832700000
VTBR;D;20151209;00:00:00;0.0750500;25003200000
VTBR;D;20151210;00:00:00;0.0757500;17222540000
VTBR;D;20151211;00:00:00;0.0757000;11612640000
VTBR;D;20151214;00:00:00;0.0757500;19777180000
VTBR;D;20151215;00:00:00;0.0762400;20944110000
VTBR;D;20151216;00:00:00;0.0775000;13767640000
VTBR;D;20151217;00:00:00;0.0787700;21865740000
VTBR;D;20151218;00:00:00;0.0752000;16462110000
VTBR;D;20151221;00:00:00;0.0763400;9011820000
VTBR;D;20151222;00:00:00;0.0774200;7064900000
VTBR;D;20151223;00:00:00;0.0786400;9219220000
VTBR;D;20151224;00:00:00;0.0770100;5995670000
VTBR;D;20151225;00:00:00;0.0771000;7048770000
VTBR;D;20151228;00:00:00;0.0760000;5984870000
VTBR;D;20151229;00:00:00;0.0782000;18476360000
VTBR;D;20151230;00:00:00;0.0797000;76856480000
VTBR;D;20160104;00:00:00;0.0771900;7229650000
VTBR;D;20160105;00:00:00;0.0753200;12498090000
VTBR;D;20160106;00:00:00;0.0751700;10875560000
VTBR;D;20160111;00:00:00;0.0722500;11067230000
VTBR;D;20160112;00:00:00;0.0736200;20043470000
VTBR;D;20160113;00:00:00;0.0722500;16340260000
VTBR;D;20160114;00:00:00;0.0718600;20324580000
VTBR;D;20160115;00:00:00;0.0695000;35388520000
VTBR;D;20160118;00:00:00;0.0694000;22292830000
VTBR;D;20160119;00:00:00;0.0694000;28601510000
VTBR;D;20160120;00:00:00;0.0675000;32406130000
VTBR;D;20160121;00:00:00;0.0674900;28818370000
VTBR;D;20160122;00:00:00;0.0696000;43775910000
VTBR;D;20160125;00:00:00;0.0684500;19631810000
VTBR;D;20160126;00:00:00;0.0676600;11745390000
VTBR;D;20160127;00:00:00;0.0686700;13364990000
VTBR;D;20160128;00:00:00;0.0716000;31403500000
VTBR;D;20160129;00:00:00;0.0737000;26959760000
VTBR;D;20160201;00:00:00;0.0735000;15350030000
VTBR;D;20160202;00:00:00;0.0707400;15689090000
VTBR;D;20160203;00:00:00;0.0695200;16396360000
VTBR;D;20160204;00:00:00;0.0719900;18030770000
VTBR;D;20160205;00:00:00;0.0711500;11150510000
VTBR;D;20160208;00:00:00;0.0697500;11127400000
VTBR;D;20160209;00:00:00;0.0684600;18830100000
VTBR;D;20160210;00:00:00;0.0694000;12387090000
VTBR;D;20160211;00:00:00;0.0679400;21968900000
VTBR;D;20160212;00:00:00;0.0693000;10189160000
VTBR;D;20160215;00:00:00;0.0706000;11687350000
VTBR;D;20160216;00:00:00;0.0704600;13136920000
VTBR;D;20160217;00:00:00;0.0713200;13307450000
VTBR;D;20160218;00:00:00;0.0735500;22153160000
VTBR;D;20160219;00:00:00;0.0727000;13238860000
VTBR;D;20160220;00:00:00;0.0723000;2834030000
VTBR;D;20160222;00:00:00;0.0733000;5090460000
VTBR;D;20160224;00:00:00;0.0717500;13211710000
VTBR;D;20160225;00:00:00;0.0714400;13349640000
VTBR;D;20160226;00:00:00;0.0719800;12195860000
VTBR;D;20160229;00:00:00;0.0734000;12462410000
VTBR;D;20160301;00:00:00;0.0722000;19022610000
VTBR;D;20160302;00:00:00;0.0725000;9242340000
VTBR;D;20160303;00:00:00;0.0733000;12488550000
VTBR;D;20160304;00:00:00;0.0745000;10516720000
VTBR;D;20160307;00:00:00;0.0771000;13227220000
VTBR;D;20160309;00:00:00;0.0756300;10752560000
VTBR;D;20160310;00:00:00;0.0761800;14355470000
VTBR;D;20160311;00:00:00;0.0765000;12844210000
VTBR;D;20160314;00:00:00;0.0748800;9710090000
VTBR;D;20160315;00:00:00;0.0745600;23452430000
VTBR;D;20160316;00:00:00;0.0759000;7967290000
VTBR;D;20160317;00:00:00;0.0771900;19472830000
VTBR;D;20160318;00:00:00;0.0775600;18789870000
VTBR;D;20160321;00:00:00;0.0753000;14174810000
VTBR;D;20160322;00:00:00;0.0736400;16614240000
VTBR;D;20160323;00:00:00;0.0736500;11475160000
VTBR;D;20160324;00:00:00;0.0740000;10024170000
VTBR;D;20160325;00:00:00;0.0736700;4638490000
VTBR;D;20160328;00:00:00;0.0725400;10402380000
VTBR;D;20160329;00:00:00;0.0730000;11195130000
VTBR;D;20160330;00:00:00;0.0747000;12255340000
VTBR;D;20160331;00:00:00;0.0766800;29110440000
VTBR;D;20160401;00:00:00;0.0745000;17658120000
VTBR;D;20160404;00:00:00;0.0755500;12209980000
VTBR;D;20160405;00:00:00;0.0739800;8613620000
VTBR;D;20160406;00:00:00;0.0739000;9806560000
VTBR;D;20160407;00:00:00;0.0743700;8145860000
VTBR;D;20160408;00:00:00;0.0746500;13381820000
VTBR;D;20160411;00:00:00;0.0769400;13827430000
VTBR;D;20160412;00:00:00;0.0751000;13823540000
VTBR;D;20160413;00:00:00;0.0768000;15601920000
VTBR;D;20160414;00:00:00;0.0748500;29281260000
VTBR;D;20160415;00:00:00;0.0752700;25338620000
VTBR;D;20160418;00:00:00;0.0735000;22099260000
VTBR;D;20160419;00:00:00;0.0734000;28059510000
VTBR;D;20160420;00:00:00;0.0734100;16936030000
VTBR;D;20160421;00:00:00;0.0716400;22874640000
VTBR;D;20160422;00:00:00;0.0720000;19644970000
VTBR;D;20160425;00:00:00;0.0715400;14582050000
VTBR;D;20160426;00:00:00;0.0702000;15414260000
VTBR;D;20160427;00:00:00;0.0708700;14021940000
VTBR;D;20160428;00:00:00;0.0714500;10441820000
VTBR;D;20160429;00:00:00;0.0700500;19400480000
VTBR;D;20160504;00:00:00;0.0701000;36674090000
VTBR;D;20160505;00:00:00;0.0702000;19044330000
VTBR;D;20160506;00:00:00;0.0690000;13423470000
VTBR;D;20160510;00:00:00;0.0685000;16541710000
VTBR;D;20160511;00:00:00;0.0695000;21188280000
VTBR;D;20160512;00:00:00;0.0690000;14861460000
VTBR;D;20160513;00:00:00;0.0688000;11752660000
VTBR;D;20160516;00:00:00;0.0695900;13863070000
VTBR;D;20160517;00:00:00;0.0689000;17204960000
VTBR;D;20160518;00:00:00;0.0690000;6245250000
VTBR;D;20160519;00:00:00;0.0681600;9544130000
VTBR;D;20160520;00:00:00;0.0685000;14233100000
VTBR;D;20160523;00:00:00;0.0685000;7494080000
VTBR;D;20160524;00:00:00;0.0690000;9038800000
