<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
LKOH;D;20160923;00:00:00;3085.5000000;603058
LKOH;D;20160926;00:00:00;3060.0000000;539632
LKOH;D;20160927;00:00:00;3028.0000000;631901
LKOH;D;20160928;00:00:00;3010.5000000;434242
LKOH;D;20160929;00:00:00;3082.0000000;492108
LKOH;D;20160930;00:00:00;3068.0000000;634240
LKOH;D;20161003;00:00:00;3075.0000000;326332
LKOH;D;20161004;00:00:00;3077.0000000;376538
LKOH;D;20161005;00:00:00;3076.0000000;462394
LKOH;D;20161006;00:00:00;3070.0000000;355123
LKOH;D;20161007;00:00:00;3050.0000000;451380
LKOH;D;20161010;00:00:00;3077.5000000;405635
LKOH;D;20161011;00:00:00;3104.0000000;406605
LKOH;D;20161012;00:00:00;3117.5000000;474128
LKOH;D;20161013;00:00:00;3084.5000000;472324
LKOH;D;20161014;00:00:00;3064.0000000;294323
LKOH;D;20161017;00:00:00;3030.0000000;438054
LKOH;D;20161018;00:00:00;3050.0000000;390669
LKOH;D;20161019;00:00:00;3048.0000000;355375
LKOH;D;20161020;00:00:00;3037.5000000;429563
LKOH;D;20161021;00:00:00;3071.0000000;362088
LKOH;D;20161024;00:00:00;3094.5000000;413878
LKOH;D;20161025;00:00:00;3098.0000000;495015
LKOH;D;20161026;00:00:00;3081.5000000;518197
LKOH;D;20161027;00:00:00;3099.0000000;410072
LKOH;D;20161028;00:00:00;3104.0000000;291881
LKOH;D;20161031;00:00:00;3100.0000000;456187
LKOH;D;20161101;00:00:00;3106.0000000;617021
LKOH;D;20161102;00:00:00;2983.0000000;1270090
LKOH;D;20161103;00:00:00;2984.0000000;530778
LKOH;D;20161107;00:00:00;2991.0000000;687099
LKOH;D;20161108;00:00:00;3030.0000000;533101
LKOH;D;20161109;00:00:00;3058.5000000;967823
LKOH;D;20161110;00:00:00;3145.0000000;1383356
LKOH;D;20161111;00:00:00;3092.0000000;998886
LKOH;D;20161114;00:00:00;3064.0000000;717189
LKOH;D;20161115;00:00:00;3043.0000000;576080
LKOH;D;20161116;00:00:00;3063.0000000;560414
LKOH;D;20161117;00:00:00;3105.0000000;453335
LKOH;D;20161118;00:00:00;3084.5000000;397159
LKOH;D;20161121;00:00:00;3127.0000000;386588
LKOH;D;20161122;00:00:00;3112.0000000;483764
LKOH;D;20161123;00:00:00;3175.0000000;500105
LKOH;D;20161124;00:00:00;3176.5000000;236430
LKOH;D;20161125;00:00:00;3154.5000000;313681
LKOH;D;20161128;00:00:00;3145.5000000;552332
LKOH;D;20161129;00:00:00;3147.0000000;939995
LKOH;D;20161130;00:00:00;3188.0000000;1120834
LKOH;D;20161201;00:00:00;3210.0000000;754593
LKOH;D;20161202;00:00:00;3286.0000000;1040497
LKOH;D;20161205;00:00:00;3300.0000000;760705
LKOH;D;20161206;00:00:00;3267.5000000;692152
LKOH;D;20161207;00:00:00;3287.0000000;353099
LKOH;D;20161208;00:00:00;3359.5000000;783705
LKOH;D;20161209;00:00:00;3371.0000000;531914
LKOH;D;20161212;00:00:00;3375.0000000;819336
LKOH;D;20161213;00:00:00;3328.5000000;837192
LKOH;D;20161214;00:00:00;3352.0000000;601314
LKOH;D;20161215;00:00:00;3383.5000000;1673749
LKOH;D;20161216;00:00:00;3352.0000000;1060256
LKOH;D;20161219;00:00:00;3350.5000000;443602
LKOH;D;20161220;00:00:00;3415.0000000;596502
LKOH;D;20161221;00:00:00;3439.0000000;796419
LKOH;D;20161222;00:00:00;3368.0000000;639405
LKOH;D;20161223;00:00:00;3396.0000000;455401
LKOH;D;20161226;00:00:00;3418.0000000;100645
LKOH;D;20161227;00:00:00;3428.5000000;214770
LKOH;D;20161228;00:00:00;3344.0000000;544294
LKOH;D;20161229;00:00:00;3424.5000000;447773
LKOH;D;20161230;00:00:00;3449.0000000;645544
LKOH;D;20170103;00:00:00;3575.0000000;700116
LKOH;D;20170104;00:00:00;3479.5000000;502927
LKOH;D;20170105;00:00:00;3379.0000000;648191
LKOH;D;20170106;00:00:00;3365.0000000;336657
LKOH;D;20170109;00:00:00;3384.5000000;303106
